id,name,cate,corp,renamecardimage,cardimage,pre,discontinue,sharestate,annual
136,스카이패스 KB국민카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/138/card_img/20366/138card.png,https://api.card-gorilla.com:8080/storage/card/138/card_img/20366/138card.png,33,0,1,5
137,아시아나항공 KB국민카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/139/card_img/20367/139card.png,https://api.card-gorilla.com:8080/storage/card/139/card_img/20367/139card.png,15,0,1,3
138,S-OIL LPG KB국민카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/140/card_img/20368/140card.png,https://api.card-gorilla.com:8080/storage/card/140/card_img/20368/140card.png,23,0,1,1
139,KB국민 펫코노미 카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/141/card_img/20369/141card.png,https://api.card-gorilla.com:8080/storage/card/141/card_img/20369/141card.png,40,0,1,6
140,톡톡 Pay카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/142/card_img/20370/142card.png,https://api.card-gorilla.com:8080/storage/card/142/card_img/20370/142card.png,12,0,1,0
141,청춘대로 꿀맛α카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/143/card_img/20371/143card.png,https://api.card-gorilla.com:8080/storage/card/143/card_img/20371/143card.png,11,0,1,8
142,청춘대로 꿀잠α카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/144/card_img/23904/144card.png,https://api.card-gorilla.com:8080/storage/card/144/card_img/23904/144card.png,17,0,1,9
143,청춘대로 꿀잼α카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/145/card_img/23905/145card.png,https://api.card-gorilla.com:8080/storage/card/145/card_img/23905/145card.png,34,0,1,4
144,The Easy카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/146/card_img/20372/146card.png,https://api.card-gorilla.com:8080/storage/card/146/card_img/20372/146card.png,5,0,1,2
145,레일포인트 KB국민카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/147/card_img/23906/147card.png,https://api.card-gorilla.com:8080/storage/card/147/card_img/23906/147card.png,43,0,1,8
146,삼성페이 KB국민카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/148/card_img/20374/148card.png,https://api.card-gorilla.com:8080/storage/card/148/card_img/20374/148card.png,38,0,1,6
147,탄탄대로 올쇼핑카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/149/card_img/20377/149card.png,https://api.card-gorilla.com:8080/storage/card/149/card_img/20377/149card.png,4,0,1,2
148,탄탄대로 Miz&Mr 티타늄카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/150/card_img/23907/150card.png,https://api.card-gorilla.com:8080/storage/card/150/card_img/23907/150card.png,31,0,1,9
149,탄탄대로 오토카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/151/card_img/20378/151card.png,https://api.card-gorilla.com:8080/storage/card/151/card_img/20378/151card.png,40,0,1,6
150,에듀카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/152/card_img/20379/152card.png,https://api.card-gorilla.com:8080/storage/card/152/card_img/20379/152card.png,17,0,1,2
151,Lady다솜카드,CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/155/card_img/23908/155card.png,https://api.card-gorilla.com:8080/storage/card/155/card_img/23908/155card.png,44,0,1,10
152,Shopping Save카드,CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/156/card_img/20380/156card.png,https://api.card-gorilla.com:8080/storage/card/156/card_img/20380/156card.png,19,0,1,6
153,아시아나클럽카드,CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/157/card_img/23909/157card.png,https://api.card-gorilla.com:8080/storage/card/157/card_img/23909/157card.png,49,0,1,5
154,스카이패스카드,CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/158/card_img/23910/158card.png,https://api.card-gorilla.com:8080/storage/card/158/card_img/23910/158card.png,28,0,1,3
155,TAKE(테이크)5카드,CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/159/card_img/26570/159card.png,https://api.card-gorilla.com:8080/storage/card/159/card_img/26570/159card.png,31,0,1,9
156,알뜰주유카드(할인형),CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/160/card_img/23912/160card.png,https://api.card-gorilla.com:8080/storage/card/160/card_img/23912/160card.png,14,0,1,8
157,NC다이노스카드,CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/161/card_img/20381/161card.png,https://api.card-gorilla.com:8080/storage/card/161/card_img/20381/161card.png,48,0,1,8
158,#ing(샵핑)카드,CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/162/card_img/20382/162card.png,https://api.card-gorilla.com:8080/storage/card/162/card_img/20382/162card.png,22,0,1,2
159,#ing+(샵핑플러스)카드,CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/163/card_img/20383/163card.png,https://api.card-gorilla.com:8080/storage/card/163/card_img/20383/163card.png,14,0,1,6
160,ME+(미플러스)카드,CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/164/card_img/20384/164card.png,https://api.card-gorilla.com:8080/storage/card/164/card_img/20384/164card.png,4,0,1,7
161,ME(미)카드,CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/165/card_img/23913/165card.png,https://api.card-gorilla.com:8080/storage/card/165/card_img/23913/165card.png,49,0,1,6
162,BAZIC(베이직)카드,CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/166/card_img/20389/166card.png,https://api.card-gorilla.com:8080/storage/card/166/card_img/20389/166card.png,17,0,1,8
163,BAZIC+(베이직플러스)카드,CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/167/card_img/20390/167card.png,https://api.card-gorilla.com:8080/storage/card/167/card_img/20390/167card.png,19,0,1,9
164,아이행복카드(교육)(비씨),CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/168/card_img/23915/168card.png,https://api.card-gorilla.com:8080/storage/card/168/card_img/23915/168card.png,17,0,1,8
165,아이행복카드(쇼핑)(비씨),CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/169/card_img/23914/169card.png,https://api.card-gorilla.com:8080/storage/card/169/card_img/23914/169card.png,15,0,1,3
166,jumjum(점점)카드(할인)(비씨),CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/170/card_img/23916/170card.png,https://api.card-gorilla.com:8080/storage/card/170/card_img/23916/170card.png,25,0,1,8
167,jumjum(점점)카드(적립)(비씨),CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/171/card_img/23917/171card.png,https://api.card-gorilla.com:8080/storage/card/171/card_img/23917/171card.png,15,0,1,9
168,NH올원카드,CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/172/card_img/23918/172card.png,https://api.card-gorilla.com:8080/storage/card/172/card_img/23918/172card.png,13,0,1,3
169,NH올원+(플러스)카드,CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/173/card_img/20385/173card.png,https://api.card-gorilla.com:8080/storage/card/173/card_img/20385/173card.png,40,0,1,8
170,국민행복카드(비씨),CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/174/card_img/20386/174card.png,https://api.card-gorilla.com:8080/storage/card/174/card_img/20386/174card.png,7,0,1,4
171,NH올원 하나로카드,CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/175/card_img/20387/175card.png,https://api.card-gorilla.com:8080/storage/card/175/card_img/20387/175card.png,20,0,1,1
172,부자되세요 HomeShopping카드(비씨),CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/176/card_img/20391/176card.png,https://api.card-gorilla.com:8080/storage/card/176/card_img/20391/176card.png,35,0,1,10
173,NH올원 All100(올백)카드,CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/177/card_img/20393/177card.png,https://api.card-gorilla.com:8080/storage/card/177/card_img/20393/177card.png,9,0,1,0
174,NH올원 Shopping&11번가카드(R1타입),CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/178/card_img/20394/178card.png,https://api.card-gorilla.com:8080/storage/card/178/card_img/20394/178card.png,19,0,1,7
175,NH올원 Shopping&11번가카드(R2타입),CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/179/card_img/20395/179card.png,https://api.card-gorilla.com:8080/storage/card/179/card_img/20395/179card.png,20,0,1,9
176,위카드,CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/180/card_img/20396/180card.png,https://api.card-gorilla.com:8080/storage/card/180/card_img/20396/180card.png,33,0,1,6
177,NH올원 파이카드,CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/181/card_img/20398/181card.png,https://api.card-gorilla.com:8080/storage/card/181/card_img/20398/181card.png,29,0,1,6
178,SolSol++(쏠쏠투플러스)카드,CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/182/card_img/20399/182card.png,https://api.card-gorilla.com:8080/storage/card/182/card_img/20399/182card.png,37,0,1,10
179,SolSol(쏠쏠)카드,CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/183/card_img/20400/183card.png,https://api.card-gorilla.com:8080/storage/card/183/card_img/20400/183card.png,24,0,1,10
180,NH20 해봄카드,CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/184/card_img/20401/184card.png,https://api.card-gorilla.com:8080/storage/card/184/card_img/20401/184card.png,48,0,1,7
181,NH농협 부자되세요 아파트카드(비씨),CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/185/card_img/20402/185card.png,https://api.card-gorilla.com:8080/storage/card/185/card_img/20402/185card.png,39,0,1,6
182,NH농협 콕카드,CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/186/card_img/20403/186card.png,https://api.card-gorilla.com:8080/storage/card/186/card_img/20403/186card.png,32,0,1,6
183,올바른POINT카드,CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/187/card_img/20404/187card.png,https://api.card-gorilla.com:8080/storage/card/187/card_img/20404/187card.png,28,0,1,5
184,올바른OIL카드,CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/188/card_img/20406/188card.png,https://api.card-gorilla.com:8080/storage/card/188/card_img/20406/188card.png,21,0,1,9
185,올바른TRAVEL카드(일본특화),CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/189/card_img/20407/189card.png,https://api.card-gorilla.com:8080/storage/card/189/card_img/20407/189card.png,23,0,1,6
186,올바른TRAVEL카드(중국특화),CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/190/card_img/20410/190card.png,https://api.card-gorilla.com:8080/storage/card/190/card_img/20410/190card.png,17,0,1,7
187,T라이트카드,CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/191/card_img/20411/191card.png,https://api.card-gorilla.com:8080/storage/card/191/card_img/20411/191card.png,32,0,1,6
188,KT수퍼할부카드(비씨),CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/192/card_img/20412/192card.png,https://api.card-gorilla.com:8080/storage/card/192/card_img/20412/192card.png,48,0,1,9
189,NH올원 LGU+카드,CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/193/card_img/20413/193card.png,https://api.card-gorilla.com:8080/storage/card/193/card_img/20413/193card.png,28,0,1,2
190,롯데포인트 플러스 카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/194/card_img/20414/194card.png,https://api.card-gorilla.com:8080/storage/card/194/card_img/20414/194card.png,42,0,1,4
191,VEEX 플래티넘 카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/195/card_img/20415/195card.png,https://api.card-gorilla.com:8080/storage/card/195/card_img/20415/195card.png,36,0,1,1
192,뉴 에듀드림롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/196/card_img/20416/196card.png,https://api.card-gorilla.com:8080/storage/card/196/card_img/20416/196card.png,47,0,1,4
193,올마이쇼핑 카드 (교통),CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/197/card_img/20417/197card.png,https://api.card-gorilla.com:8080/storage/card/197/card_img/20417/197card.png,48,0,1,10
194,올마이쇼핑 카드 (통신),CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/198/card_img/20418/198card.png,https://api.card-gorilla.com:8080/storage/card/198/card_img/20418/198card.png,38,0,1,9
195,올마이쇼핑 카드 (점심),CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/199/card_img/20419/199card.png,https://api.card-gorilla.com:8080/storage/card/199/card_img/20419/199card.png,6,0,1,4
196,올마이쇼핑 카드 (해외),CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/200/card_img/20420/200card.png,https://api.card-gorilla.com:8080/storage/card/200/card_img/20420/200card.png,20,0,1,8
197,롯데백화점 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/201/card_img/20421/201card.png,https://api.card-gorilla.com:8080/storage/card/201/card_img/20421/201card.png,39,0,1,1
198,SKYPASS THE DREAM 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/202/card_img/20423/202card.png,https://api.card-gorilla.com:8080/storage/card/202/card_img/20423/202card.png,13,0,1,5
199,ALL MY DC,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/203/card_img/20424/203card.png,https://api.card-gorilla.com:8080/storage/card/203/card_img/20424/203card.png,32,0,1,9
200,ALL MY POINT,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/204/card_img/20426/204card.png,https://api.card-gorilla.com:8080/storage/card/204/card_img/20426/204card.png,5,0,1,8
201,ALL MY LIVING,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/205/card_img/20428/205card.png,https://api.card-gorilla.com:8080/storage/card/205/card_img/20428/205card.png,6,0,1,6
202,ALL MY DRIVING,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/206/card_img/20430/206card.png,https://api.card-gorilla.com:8080/storage/card/206/card_img/20430/206card.png,40,0,1,4
203,경차 smart 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/207/card_img/20431/207card.png,https://api.card-gorilla.com:8080/storage/card/207/card_img/20431/207card.png,20,0,1,4
204,LIKIT FUN 카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/208/card_img/20432/208card.png,https://api.card-gorilla.com:8080/storage/card/208/card_img/20432/208card.png,0,0,1,8
205,LIKIT ON 카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/209/card_img/20435/209card.png,https://api.card-gorilla.com:8080/storage/card/209/card_img/20435/209card.png,7,0,1,3
206,LIKIT ALL 카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/210/card_img/20509/210card.png,https://api.card-gorilla.com:8080/storage/card/210/card_img/20509/210card.png,14,0,1,1
207,트래블패스 시그니처카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/211/card_img/20437/211card.png,https://api.card-gorilla.com:8080/storage/card/211/card_img/20437/211card.png,29,0,1,7
208,포인트플러스 GRANDE카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/212/card_img/20438/212card.jpg,https://api.card-gorilla.com:8080/storage/card/212/card_img/20438/212card.jpg,33,0,1,1
209,I’m WONDERFUL,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/213/card_img/20439/213card.png,https://api.card-gorilla.com:8080/storage/card/213/card_img/20439/213card.png,35,0,1,6
210,I’m GREAT,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/214/card_img/20440/214card.png,https://api.card-gorilla.com:8080/storage/card/214/card_img/20440/214card.png,32,0,1,9
211,I’m CHEERFUL,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/215/card_img/20441/215card.png,https://api.card-gorilla.com:8080/storage/card/215/card_img/20441/215card.png,7,0,1,8
212,I’m HEARTFUL,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/216/card_img/20442/216card.png,https://api.card-gorilla.com:8080/storage/card/216/card_img/20442/216card.png,16,0,1,2
213,I’m JOYFUL,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/217/card_img/20443/217card.png,https://api.card-gorilla.com:8080/storage/card/217/card_img/20443/217card.png,8,0,1,10
214,L.pay 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/218/card_img/20444/218card.png,https://api.card-gorilla.com:8080/storage/card/218/card_img/20444/218card.png,46,0,1,9
